dataset,model,repeat,horizon_days,threshold_probability,net_benefit,treat_all_net_benefit
TCGA_ESCA_outer_test,survivalpfn,3,365,0.4,-0.0065575405119778565,-0.27444992397424695
TCGA_ESCA_outer_test,survivalpfn,3,365,0.425,-0.009553182181713554,-0.3299239577281975
TCGA_ESCA_outer_test,survivalpfn,3,365,0.45,-0.015250589962809383,-0.39044108545977985
TCGA_ESCA_outer_test,survivalpfn,3,365,0.475,-0.0065632523667492745,-0.4567217491657988
TCGA_ESCA_outer_test,survivalpfn,3,365,0.5,0.0,-0.5296304792424197
TCGA_ESCA_outer_test,survivalpfn,3,365,0.525,0.0,-0.6102138124850006
TCGA_ESCA_outer_test,survivalpfn,3,365,0.55,0.0,-0.6997508494212017
TCGA_ESCA_outer_test,survivalpfn,3,365,0.575,0.0,-0.7998216554087201
TCGA_ESCA_outer_test,survivalpfn,3,365,0.6,0.0,-0.9124013121446788
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.05,0.5679134763873336,0.5679134763873336
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.075,0.5556100674800062,0.5556100674800062
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.1,0.5426231358556051,0.5426231358556051
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.125,0.5288940938526666,0.5288940938526666
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.15,0.5143574611436731,0.5143574611436731
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.175,0.4989398203917102,0.4989398203917102
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.2,0.48255857709274963,0.48255857709274963
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.225,0.46512047938740453,0.46512047938740453
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.25,0.44651984183503635,0.44651984183503635
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.275,0.4266364016928498,0.4266364016928498
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.3,0.39647506463244775,0.4053327158262212
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.325,0.36925117105450134,0.3824509791546573
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.35,0.328181066692181,0.357809108892973
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.375,0.27532415236928903,0.331195889010354
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.4,0.21745922355319558,0.3023649008041833
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.425,0.17286866288706576,0.2710268701453023
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.45,0.12495425161479307,0.23683992760834116
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.475,0.1554139208345804,0.1993970857821456
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.5,0.13168437270732075,0.1582099597733304
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.525,0.11548767519509429,0.11268734681621889
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.55,0.10871758547513075,0.06210666575276169
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.575,0.1041288751563765,0.005575316328897961
TCGA_ESCA_outer_test,survivalpfn,3,1095,0.6,0.03433063861510621,-0.05802245177294896
TCGA_ESCA_outer_test,survivalpfn,4,365,0.05,0.1956361450224554,0.1956361450224554
TCGA_ESCA_outer_test,survivalpfn,4,365,0.075,0.16242822318504846,0.17388560540124234
TCGA_ESCA_outer_test,survivalpfn,4,365,0.1,0.13392998220296667,0.15092670246773965
TCGA_ESCA_outer_test,survivalpfn,4,365,0.125,0.11609535462838762,0.12665586222375108
TCGA_ESCA_outer_test,survivalpfn,4,365,0.15,0.09601116130139177,0.100957325494822
TCGA_ESCA_outer_test,survivalpfn,4,365,0.175,0.07191178035795623,0.07370130169141237
TCGA_ESCA_outer_test,survivalpfn,4,365,0.2,0.06668299406012629,0.044741776400289646
TCGA_ESCA_outer_test,survivalpfn,4,365,0.225,0.052972065465001744,0.013913894638771906
TCGA_ESCA_outer_test,survivalpfn,4,365,0.25,0.040151187791011816,-0.01896917924018035
TCGA_ESCA_outer_test,survivalpfn,4,365,0.275,0.02252493229491613,-0.05412005131768108
TCGA_ESCA_outer_test,survivalpfn,4,365,0.3,0.007489391420751723,-0.09178169997214605
TCGA_ESCA_outer_test,survivalpfn,4,365,0.325,0.022637429883449176,-0.13223310037879368
TCGA_ESCA_outer_test,survivalpfn,4,365,0.35,0.006372433391994989,-0.17579614697056803
TCGA_ESCA_outer_test,survivalpfn,4,365,0.375,-0.002070991346911466,-0.22284423728968436
TCGA_ESCA_outer_test,survivalpfn,4,365,0.4,-0.01932545953279826,-0.2738130018020605
TCGA_ESCA_outer_test,survivalpfn,4,365,0.425,-0.04598552085157734,-0.3292138327937735
TCGA_ESCA_outer_test,survivalpfn,4,365,0.45,-0.03207228298252489,-0.38965110296655125
TCGA_ESCA_outer_test,survivalpfn,4,365,0.475,-0.030021009823008222,-0.4558443036319746
TCGA_ESCA_outer_test,survivalpfn,4,365,0.5,-0.033814294963114305,-0.5286568243639403
TCGA_ESCA_outer_test,survivalpfn,4,365,0.525,-0.022011036141931322,-0.6091338209624289
TCGA_ESCA_outer_test,survivalpfn,4,365,0.55,-0.016226830877120447,-0.6985527060718605
TCGA_ESCA_outer_test,survivalpfn,4,365,0.575,-0.008981160405251152,-0.7984914600176953
TCGA_ESCA_outer_test,survivalpfn,4,365,0.6,-0.009957373492778454,-0.9109225582067602
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.05,0.5662521397886068,0.5662521397886068
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.075,0.5539380733227813,0.5539380733227813
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.1,0.540939892053299,0.540939892053299
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.125,0.5271989575684175,0.5271989575684175
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.15,0.5126497328197196,0.5126497328197196
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.175,0.4972187368741309,0.4972187368741309
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.2,0.4808233036819428,0.4808233036819428
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.225,0.46337010060638784,0.46337010060638784
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.25,0.43868538674755064,0.44475335065912913
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.275,0.4187847230108258,0.4248526869224043
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.3,0.3872293220601053,0.4035305472044849
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.325,0.3532120156197943,0.3806289897296826
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.35,0.30136450200702736,0.3559657739875878
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.375,0.25898750127140546,0.32932950098612535
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.4,0.22841000951273727,0.3004735385678744
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.425,0.2376750630644149,0.26910836202629723
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.45,0.2320285852698112,0.23489180579912228
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.475,0.17741170117646676,0.1974165299312639
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.5,0.10937869937573175,0.15619372647661967
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.525,0.08406294862342789,0.11063168055306549
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.55,0.07890093537678466,0.06000718508244973
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.575,0.026846590780753132,0.0034268666152912353
TCGA_ESCA_outer_test,survivalpfn,4,1095,0.6,-0.016853320977702146,-0.060225991660262435
TCGA_ESCA_outer_test,survivalpfn,5,365,0.05,0.19589743857575062,0.19589743857575062
TCGA_ESCA_outer_test,survivalpfn,5,365,0.075,0.17467392210826502,0.17413413410127
TCGA_ESCA_outer_test,survivalpfn,5,365,0.1,0.12805457031894585,0.15116175715598484
TCGA_ESCA_outer_test,survivalpfn,5,365,0.125,0.10560894370026778,0.12687667295668342
TCGA_ESCA_outer_test,survivalpfn,5,365,0.15,0.0841027363988635,0.1011630543927172
TCGA_ESCA_outer_test,survivalpfn,5,365,0.175,0.07744947200018996,0.07389103470366212
TCGA_ESCA_outer_test,survivalpfn,5,365,0.2,0.07602127234527707,0.0449145137840411
TCGA_ESCA_outer_test,survivalpfn,5,365,0.225,0.057509760545255695,0.014068539901863908
TCGA_ESCA_outer_test,survivalpfn,5,365,0.25,0.030927561290919614,-0.01883383223912513
TCGA_ESCA_outer_test,survivalpfn,5,365,0.275,0.027836260554137557,-0.05400533349328587
TCGA_ESCA_outer_test,survivalpfn,5,365,0.3,0.015629178521894466,-0.09168908483702945
TCGA_ESCA_outer_test,survivalpfn,5,365,0.325,0.015965080106240204,-0.13216422516919843
TCGA_ESCA_outer_test,survivalpfn,5,365,0.35,0.005308170255969358,-0.1757528378346113
TCGA_ESCA_outer_test,survivalpfn,5,365,0.375,-0.0032184949818418046,-0.22282853951325712
TCGA_ESCA_outer_test,survivalpfn,5,365,0.4,-0.007823807230590958,-0.2738272163317902
TCGA_ESCA_outer_test,survivalpfn,5,365,0.425,-0.0059068084347072385,-0.32926056069976084
TCGA_ESCA_outer_test,survivalpfn,5,365,0.45,-0.015117952964284951,-0.3897333000102742
TCGA_ESCA_outer_test,survivalpfn,5,365,0.475,-0.01260063193287533,-0.45596534782655074
TCGA_ESCA_outer_test,survivalpfn,5,365,0.5,0.005494505494505495,-0.5288206004244551
TCGA_ESCA_outer_test,survivalpfn,5,365,0.525,0.005494505494505495,-0.6093448269800337
TCGA_ESCA_outer_test,survivalpfn,5,365,0.55,0.0,-0.6988161898195653
TCGA_ESCA_outer_test,survivalpfn,5,365,0.575,0.0,-0.7988135953461001
TCGA_ESCA_outer_test,survivalpfn,5,365,0.6,0.0,-0.9113106765634525
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.05,0.5732042075425395,0.5732042075425395
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.075,0.5608097756105387,0.5608097756105387
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.1,0.54772676412676,0.54772676412676
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.125,0.5338961519867653,0.5338961519867653
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.15,0.5192519744267711,0.5192519744267711
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.175,0.5037202709540498,0.5037202709540498
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.2,0.48721783601428353,0.48721783601428353
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.225,0.4696507278525968,0.4696507278525968
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.25,0.45091247914679766,0.45091247914679766
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.275,0.4308819374268055,0.4308819374268055
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.3,0.4094206427268138,0.4094206427268138
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.325,0.3863696224934895,0.3863696224934895
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.35,0.3497247080046406,0.3615454468576017
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.375,0.2899374105922027,0.33473533717084286
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.4,0.23186865401909051,0.3056910516768541
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.425,0.19150225516385272,0.2741211761399099
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.45,0.13865940123835185,0.23968131191778902
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.475,0.12039302182322337,0.20196146062689457
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.5,0.09985010186703569,0.1604696242069107
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.525,0.12622843008790166,0.1146102260585074
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.55,0.08049259940278902,0.06365533922694833
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.575,0.03617219431330959,0.0067057598269706364
TCGA_ESCA_outer_test,survivalpfn,5,1095,0.6,0.06213077254424018,-0.05736251699800454
TCGA_ESCA_outer_test,survivalpfn,6,365,0.05,0.19572563707282267,0.19572563707282267
TCGA_ESCA_outer_test,survivalpfn,6,365,0.075,0.16404095010471464,0.17393939007034137
TCGA_ESCA_outer_test,survivalpfn,6,365,0.1,0.13069526636865342,0.15094279601216667
TCGA_ESCA_outer_test,survivalpfn,6,365,0.125,0.1153689600537914,0.1266321108649534
TCGA_ESCA_outer_test,survivalpfn,6,365,0.15,0.0969293281286016,0.10089138541496293
TCGA_ESCA_outer_test,survivalpfn,6,365,0.175,0.08910359610559614,0.07359061599830632
TCGA_ESCA_outer_test,survivalpfn,6,365,0.2,0.0710667723307254,0.04458354849310869
TCGA_ESCA_outer_test,survivalpfn,6,365,0.225,0.05480904898837598,0.013705057277898336
TCGA_ESCA_outer_test,survivalpfn,6,365,0.25,0.03988602920719192,-0.019232000018326117
TCGA_ESCA_outer_test,survivalpfn,6,365,0.275,0.037360934844004684,-0.05444057850739362
TCGA_ESCA_outer_test,survivalpfn,6,365,0.3,0.030830982063532172,-0.0921640554599659
TCGA_ESCA_outer_test,survivalpfn,6,365,0.325,0.025810443125431903,-0.1326818640386546
TCGA_ESCA_outer_test,survivalpfn,6,365,0.35,0.004269629340683222,-0.17631642712339637
TCGA_ESCA_outer_test,survivalpfn,6,365,0.375,-0.002612423805813724,-0.22344175525491747
TCGA_ESCA_outer_test,survivalpfn,6,365,0.4,-0.023994044513129722,-0.2744941940640653
TCGA_ESCA_outer_test,survivalpfn,6,365,0.425,-0.022520909746466606,-0.3299859753783564
TCGA_ESCA_outer_test,survivalpfn,6,365,0.45,-0.010644360933415389,-0.3905224640848557
TCGA_ESCA_outer_test,survivalpfn,6,365,0.475,-0.006054721608961593,-0.4568243326681646
TCGA_ESCA_outer_test,survivalpfn,6,365,0.5,-0.006692060725694393,-0.5297563881098044
TCGA_ESCA_outer_test,survivalpfn,6,365,0.525,-0.00739648817050433,-0.6103655020189852
TCGA_ESCA_outer_test,survivalpfn,6,365,0.55,0.0,-0.6999311841402973
TCGA_ESCA_outer_test,survivalpfn,6,365,0.575,0.0,-0.8000340053347045
TCGA_ESCA_outer_test,survivalpfn,6,365,0.6,0.0,-0.912649679178413
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.05,0.5705855207587811,0.5705855207587811
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.075,0.5578032542901508,0.5578032542901508
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.1,0.5443108619065965,0.5443108619065965
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.125,0.5300474756725534,0.5300474756725534
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.15,0.5149450667188606,0.5149450667188606
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.175,0.4989273602528229,0.4989273602528229
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.2,0.4819085471326578,0.4819085471326578
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.225,0.46379174606925627,0.46379174606925627
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.25,0.44446715826829464,0.44446715826829464
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.275,0.42380984027416324,0.42380984027416324
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.3,0.41311363049906147,0.4016769995661653
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.325,0.4045088107061128,0.37790468917609343
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.35,0.3710330592510921,0.35230373952524685
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.375,0.34277100937101146,0.3246547139023324
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.4,0.2896969055624531,0.29470160281084185
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.425,0.20905513660744415,0.26214387336356954
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.45,0.17232990388512975,0.22662635033018158
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.475,0.1874608376346953,0.18772620605551854
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.5,0.1658734145423054,0.14493604735338916
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.525,0.11487471204731692,0.09764166141945668
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.55,0.07760074256878807,0.0450923437150873
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.575,0.10219641394780404,-0.013639246660384186
TCGA_ESCA_outer_test,survivalpfn,6,1095,0.6,0.06143260207377166,-0.07971228583278989
TCGA_ESCA_outer_test,survivalpfn,7,365,0.05,0.19685926315439747,0.19685926315439747
TCGA_ESCA_outer_test,survivalpfn,7,365,0.075,0.17559994322742462,0.17508008897767047
TCGA_ESCA_outer_test,survivalpfn,7,365,0.1,0.1305276872117465,0.15209096068001413
TCGA_ESCA_outer_test,survivalpfn,7,365,0.125,0.11203203675325261,0.12778816790820602
TCGA_ESCA_outer_test,survivalpfn,7,365,0.15,0.10154139090377418,0.10205579909099746
TCGA_ESCA_outer_test,survivalpfn,7,365,0.175,0.083042622355421,0.07476389276971562
TCGA_ESCA_outer_test,survivalpfn,7,365,0.2,0.0666039329044369,0.04576624230335369
TCGA_ESCA_outer_test,survivalpfn,7,365,0.225,0.05141236468182918,0.014897775677871622
TCGA_ESCA_outer_test,survivalpfn,7,365,0.25,0.038538643251011834,-0.018028588722642597
TCGA_ESCA_outer_test,survivalpfn,7,365,0.275,0.028904585304356495,-0.05322573687491641
TCGA_ESCA_outer_test,survivalpfn,7,365,0.3,0.025062534066710426,-0.09093696703806689
TCGA_ESCA_outer_test,survivalpfn,7,365,0.325,0.028754479430690302,-0.131441621657747
TCGA_ESCA_outer_test,survivalpfn,7,365,0.35,0.003413148501755961,-0.17506201894047954
TCGA_ESCA_outer_test,survivalpfn,7,365,0.375,-0.004227346121251627,-0.22217204800583065
TCGA_ESCA_outer_test,survivalpfn,7,365,0.4,-0.016356524177018626,-0.2732079128266277
TCGA_ESCA_outer_test,survivalpfn,7,365,0.425,-0.014701366858062732,-0.3286816789361897
TCGA_ESCA_outer_test,survivalpfn,7,365,0.45,-0.01620059817815869,-0.38919851469207545
TCGA_ESCA_outer_test,survivalpfn,7,365,0.475,-0.00018977404011961962,-0.45547885861518833
TCGA_ESCA_outer_test,survivalpfn,7,365,0.5,0.0,-0.5283872369306127
TCGA_ESCA_outer_test,survivalpfn,7,365,0.525,0.0,-0.6089701813845029
TCGA_ESCA_outer_test,survivalpfn,7,365,0.55,0.0,-0.6985067863332696
TCGA_ESCA_outer_test,survivalpfn,7,365,0.575,0.0,-0.7985771095113026
TCGA_ESCA_outer_test,survivalpfn,7,365,0.6,0.0,-0.9111562230865902
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.05,0.5683036589434585,0.5683036589434585
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.075,0.5565009108543498,0.5565009108543498
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.1,0.5440424545380684,0.5440424545380684
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.125,0.5308720864322852,0.5308720864322852
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.15,0.5169269907908677,0.5169269907908677
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.175,0.5021367378378492,0.5021367378378492
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.2,0.48642209407526693,0.48642209407526693
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.225,0.46969360232800195,0.46969360232800195
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.25,0.451849877797586,0.451849877797586
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.275,0.43277555157541725,0.43277555157541725
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.3,0.4123387734802364,0.4123387734802364
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.325,0.395436758298931,0.3903881599705978
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.35,0.3675104486215297,0.3667490377294485
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.375,0.29395133241303667,0.34121878570900716
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.4,0.27137018240158445,0.31356101268686243
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.425,0.2164437043863267,0.28349821592366165
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.45,0.20438897347252696,0.2507024376365336
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.475,0.19336342555943234,0.2147832518934885
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.5,0.14409164579075026,0.1752721475761389
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.525,0.10072869737660911,0.13160197964643672
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.55,0.037464090938668315,0.08307957083565642
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.575,0.05191211062473783,0.028848643341255253
TCGA_ESCA_outer_test,survivalpfn,7,1095,0.6,0.00359982030990158,-0.032161150089946355
TCGA_ESCA_outer_test,survivalpfn,8,365,0.05,0.19559642990338,0.19559642990338
TCGA_ESCA_outer_test,survivalpfn,8,365,0.075,0.17384546180618615,0.17384546180618615
TCGA_ESCA_outer_test,survivalpfn,8,365,0.1,0.13116408715133532,0.15088610659248153
TCGA_ESCA_outer_test,survivalpfn,8,365,0.125,0.1113817486265544,0.12661478822370809
TCGA_ESCA_outer_test,survivalpfn,8,365,0.15,0.09811565993839882,0.10091574524500677
TCGA_ESCA_outer_test,survivalpfn,8,365,0.175,0.08133807164698227,0.07365918451002054
TCGA_ESCA_outer_test,survivalpfn,8,365,0.2,0.060321020014221766,0.04469908872909767
TCGA_ESCA_outer_test,survivalpfn,8,365,0.225,0.04682262556160652,0.0138705996719862
TCGA_ESCA_outer_test,survivalpfn,8,365,0.25,0.03447608061573473,-0.019013121988932652
TCGA_ESCA_outer_test,survivalpfn,8,365,0.275,0.03299052098873137,-0.054164686523018396
TCGA_ESCA_outer_test,survivalpfn,8,365,0.3,0.029452365138637082,-0.09182707709525303
TCGA_ESCA_outer_test,survivalpfn,8,365,0.325,0.02464042617199272,-0.1322792743765421
TCGA_ESCA_outer_test,survivalpfn,8,365,0.35,-0.002286667307953044,-0.17584317914100725
TCGA_ESCA_outer_test,survivalpfn,8,365,0.375,-0.014769086729785559,-0.22289219628662968
TCGA_ESCA_outer_test,survivalpfn,8,365,0.4,-0.021213462202166716,-0.27386196486105396
TCGA_ESCA_outer_test,survivalpfn,8,365,0.425,-0.021128999462200336,-0.32926388722455857
TCGA_ESCA_outer_test,survivalpfn,8,365,0.45,-0.015818583246629336,-0.38970234798474546
TCGA_ESCA_outer_test,survivalpfn,8,365,0.475,-0.007171877062356231,-0.45589685262685475
TCGA_ESCA_outer_test,survivalpfn,8,365,0.5,-0.0010111992221014917,-0.5287108077331752
TCGA_ESCA_outer_test,survivalpfn,8,365,0.525,0.0,-0.6091893896927926
TCGA_ESCA_outer_test,survivalpfn,8,365,0.55,0.0,-0.6986100363145896
TCGA_ESCA_outer_test,survivalpfn,8,365,0.575,0.0,-0.7985507590095388
TCGA_ESCA_outer_test,survivalpfn,8,365,0.6,0.0,-0.910984072041357
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.05,0.5686816879181005,0.5686816879181005
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.075,0.5562998287964593,0.5562998287964593
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.1,0.5432300886125048,0.5432300886125048
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.125,0.5294135061323242,0.5294135061323242
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.15,0.5147841835062507,0.5147841835062507
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.175,0.4992682352664757,0.4992682352664757
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.2,0.4827825402617148,0.4827825402617148
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.225,0.4652332520308403,0.4652332520308403
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.25,0.4465140112512408,0.4465140112512408
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.275,0.42650378834891034,0.42650378834891034
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.3,0.4252921990461112,0.40506426381069915
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.325,0.40987677483697416,0.38203662634373153
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.35,0.36201843083299046,0.3572376321485357
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.375,0.2915344812688585,0.3304547184177241
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.4,0.2436921174647084,0.30143989520934494
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.425,0.16994478866589785,0.26990204389588934
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.45,0.13020528230954287,0.23549711519030136
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.475,0.0978781051863517,0.1978155266079908
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.5,0.09143443131348666,0.1563657791674491
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.525,0.08674420379462786,0.1105529004173767
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.55,0.05156945926145423,0.05964970180618512
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.575,0.018881187453561155,0.0027578915936771198
TCGA_ESCA_outer_test,survivalpfn,8,1095,0.6,-0.021719791853094972,-0.0612453948953946
TCGA_ESCA_outer_test,survivalpfn,9,365,0.05,0.19551675558150275,0.19551675558150275
TCGA_ESCA_outer_test,survivalpfn,9,365,0.075,0.16830762934520965,0.17377328823474264
TCGA_ESCA_outer_test,survivalpfn,9,365,0.1,0.14657412933529002,0.15082185047982916
TCGA_ESCA_outer_test,survivalpfn,9,365,0.125,0.1298284067723232,0.1265589019960635
TCGA_ESCA_outer_test,survivalpfn,9,365,0.15,0.10465734406281435,0.1008687212485469
TCGA_ESCA_outer_test,survivalpfn,9,365,0.175,0.07933730085796636,0.07362155984966567
TCGA_ESCA_outer_test,survivalpfn,9,365,0.2,0.05899694015129475,0.04467145086335436
TCGA_ESCA_outer_test,survivalpfn,9,365,0.225,0.036585715294792015,0.013853592910184231
TCGA_ESCA_outer_test,survivalpfn,9,365,0.25,0.028893004374153028,-0.019018788906530498
TCGA_ESCA_outer_test,survivalpfn,9,365,0.275,0.020692179170354305,-0.05415823153819119
TCGA_ESCA_outer_test,survivalpfn,9,365,0.3,0.02166875431568506,-0.09180763435782754
TCGA_ESCA_outer_test,survivalpfn,9,365,0.325,0.015274919811176263,-0.13224588183077027
TCGA_ESCA_outer_test,survivalpfn,9,365,0.35,0.023756105997089605,-0.17579476372470867
TCGA_ESCA_outer_test,survivalpfn,9,365,0.375,0.013882350705187618,-0.22282755617016217
TCGA_ESCA_outer_test,survivalpfn,9,365,0.4,-0.004719325519881003,-0.2737797479860701
TCGA_ESCA_outer_test,survivalpfn,9,365,0.425,-0.02181538190222238,-0.32916256517727427
TCGA_ESCA_outer_test,survivalpfn,9,365,0.45,-0.021319688382739913,-0.3895801839313152
TCGA_ESCA_outer_test,survivalpfn,9,365,0.475,-0.01822939935220455,-0.45575186161431236
TCGA_ESCA_outer_test,survivalpfn,9,365,0.5,-0.0006886778091213476,-0.5285407070656095
TCGA_ESCA_outer_test,survivalpfn,9,365,0.525,-0.007402352344975782,-0.6089915362486221
TCGA_ESCA_outer_test,survivalpfn,9,365,0.55,-0.00818567005343883,-0.6983813464519694
TCGA_ESCA_outer_test,survivalpfn,9,365,0.575,-0.009061142786426937,-0.7982876049145334
TCGA_ESCA_outer_test,survivalpfn,9,365,0.6,0.0,-0.9106821456849187
TCGA_ESCA_outer_test,survivalpfn,9,1095,0.05,0.5657294885073739,0.5657294885073739
TCGA_ESCA_outer_test,survivalpfn,9,1095,0.075,0.5527003943839264,0.5527003943839264
